Date,Day,Movement0D,Movement1D,Movement1W,Movement1M,Movement3M,Movement6M,Movement9M,Movement12M,BitcoinDate,Bitcoin1D,Bitcoin1W,Bitcoin1M,Bitcoin3M,Bitcoin6M,Bitcoin9M,Bitcoin12M,BitcoinCloseDate,BitcoinClose1W,BitcoinClose1M,BitcoinClose3M,BitcoinClose6M,BitcoinClose9M,BitcoinClose12M,BitcoinVolumeDate,BitcoinVolume1W,BitcoinVolume1M,BitcoinVolume3M,BitcoinVolume6M,BitcoinVolume9M,BitcoinVolume12M,SPYDate,SPY1W,SPY1M,SPY3M,SPY6M,SPY9M,SPY12M,CLDate,CL1W,CL1M,CL3M,CL6M,CL9M,CL12M,CornDate,Corn1W,Corn1M,Corn3M,Corn6M,Corn9M,Corn12M,WheatDate,Wheat1W,Wheat1M,Wheat3M,Wheat6M,Wheat9M,Wheat12M,Soybeans,Soybeans1W,Soybeans1M,Soybeans3M,Soybeans6M,Soybeans9M,Soybeans12M,GoldDate,Gold1W,Gold1M,Gold3M,Gold6M,Gold9M,Gold12M,CopperDate,Copper1W,Copper1M,Copper3M,Copper6M,Copper9M,Copper12M,sgdusdDate,sgdusd1W,sgdusd1M,sgdusd3M,sgdusd6M,sgdusd9M,sgdusd12M,Sentiment,ETHDate,DOGEDate,LTCDate,UST1YDate,UST10YDate,EuroDate,All_Twitter_Posts,Positive_Tweets,Negative_Tweet,Neutral_Tweets,Tweet_Average_Sentiment,News_Article_Count,News_Sentiment,Crypto_Global_Ranking
27-03-2022,Sunday,0,1,1,1,0,1,1,0,45869.41667,43605.2487,41010.17448,37614.13802,48729.92839,42599.51563,35326.78516,52030.92318,46201.57943,41517.89714,37987.26302,50065.86328,44454.90104,34061.69011,53992.92839,34432921480,30284243659,38205559343,26965245258,35542612702,36578983419,60434736266,4535.029948,4386.596517,4212.156739,4686.093262,4393.643392,4297.369954,3904.526774,112.5299988,100.8600006,92.25999705,72.4433314,71.59666697,73.49000041,59.25333277,748.8333333,745.8333333,680.3333333,600.1666667,522,711.1666667,548.4166667,1091.666667,1080.333333,868.8333333,807.25,702.1666667,658.6666667,615.5833333,1702.666667,1662.916667,1663.333333,1319.333333,1279.833333,1420.166667,1419.583333,1939.666667,1934.300008,1906.800008,1799.333333,1770.100016,1770.833293,1725.100016,4.664000034,4.684500058,4.487666607,4.382166545,4.179000219,4.293166797,4.010166486,0.736344596,0.738051355,0.743120551,0.734070917,0.738858104,0.743514717,0.742339233,-0.193333333,3291.577637,0.144731998,129.3974762,0.0169,0.0246,1.098189116,981,306,93,582,0.06528893,17,0.060044245,54
28-03-2022,Monday,0,1,1,1,0,1,1,0,46821.85156,43964.54688,40944.83984,37278.56641,48626.34375,43560.29688,35035.98438,51683.01172,47128.00391,41801.15625,38332.60938,50784.53906,44895.09766,33572.11719,55137.3125,36362175703,34421564942,46383802093,28223878108,34244064430,37838957079,56652197978,4541.089844,4407.339844,4155.77002,4703.959961,4406.75,4300.72998,3917.120117,112.9199982,103.6200027,92.51999664,73.02999878,71.97000122,73.5,58.47999954,749,753.75,683.5,601.5,524.5,719.75,546.5,1092.75,1095,882.75,812.5,708.5,667.75,611,1703,1669.75,1676.25,1326,1282.5,1450.25,1414,1932.599976,1934.5,1911.900024,1806,1766.800049,1775.699951,1721.300049,4.650000095,4.700500011,4.478499889,4.400499821,4.197500229,4.300000191,4.012499809,0.736160219,0.738945425,0.743052423,0.734376132,0.738661528,0.743560791,0.742087483,-0.18,3336.634521,0.142656997,127.9386139,0.0167,0.0241,1.099384308,1766,531,162,1073,0.064609388,43,0.092555245,52.7826087
29-03-2022,Tuesday,0,1,1,1,0,1,1,0,47100.4375,46821.85156,41246.13281,38333.74609,50802.60938,44894.30078,33549.60156,55947.89844,47465.73047,41077.99609,39214.21875,50640.41797,42839.75,33897.04688,57750.19922,31397059069,24615543271,26545599159,24324345758,42839345714,38728974942,57625587027,4602.859863,4462.399902,4298.379883,4733.990234,4438.040039,4326.600098,3969.310059,103.4700012,105.1299973,93.31999969,73.37999725,73.23999786,75.01999664,60.93000031,746.25,746.5,696.75,608.25,528.5,720,551.75,1047,1075,923.25,817.5,718.5,661,615.75,1662.5,1673,1661.5,1337.5,1283.25,1447,1400.5,1893.5,1925.400024,1906.900024,1810,1749.699951,1778.699951,1712.099976,4.716499805,4.699999809,4.5,4.375999928,4.21750021,4.245999813,4.065000057,0.735050857,0.737229288,0.737811327,0.736550629,0.741674721,0.741179943,0.742997229,-0.17,3401.987793,0.144470006,130.0612335,0.0164,0.0235,1.109151602,1640,587,200,853,0.072549129,61,0.107582322,50.34782609
30-03-2022,Wednesday,1,1,1,1,0,1,1,0,47456.89844,47100.4375,41074.10547,37706,50679.85938,43234.18359,33723.50781,57750.13281,47062.66406,42358.80859,43193.23438,47588.85547,42235.73047,34235.19531,58917.69141,29333883962,32004652376,35690014104,33430376883,30980029059,26501259870,54414116432,4624.200195,4469.100098,4354.169922,4795.490234,4442.120117,4356.459961,3963.340088,105.2399979,112.9000015,94.98999786,75.97000122,74.19000244,75.34999847,61.95999908,727,756.75,688,614.25,524.75,685.25,546.25,1015,1119.25,920.25,805.75,723.5,634.75,616.25,1644,1692.75,1642.5,1360.5,1284,1420,1393,1918.400024,1920.699951,1928.300049,1812,1751.699951,1786.699951,1711,4.781499863,4.681499958,4.455999851,4.458000183,4.304500103,4.282000065,4.03550005,0.737479448,0.736485481,0.7356565,0.737354398,0.739060044,0.743715644,0.742004871,-0.14,3385.157959,0.143209994,131.169342,0.0163,0.0232,1.116183519,1345,443,132,771,0.078817381,54,0.112968174,47.91304348
31-03-2022,Thursday,1,0,1,1,0,1,1,0,47062.14844,47456.89844,42364.37891,43194.50391,47623.87109,42200.89844,34225.67969,58930.27734,45538.67578,42892.95703,44354.63672,46444.71094,41034.54297,33855.32813,58918.83203,33327427106,25242943069,32479047645,30049226299,30214940550,24796027477,65520826225,4599.02002,4493.100098,4363.140137,4788.640137,4419.540039,4351.009766,3967.25,107.4499969,108.8499985,96.08999634,76.04000092,75.43000031,73.84999847,60.45000076,739.25,752.25,699.75,604,538.75,656,538.25,1030.25,1119.25,951,785.25,722,626,603.25,1666.75,1695.5,1648.25,1359.5,1286.75,1399,1368.75,1933.5,1936.599976,1908.300049,1803.199951,1739.599976,1798.699951,1683.699951,4.730000019,4.684999943,4.496500015,4.412000179,4.270500183,4.261000156,4.006000042,0.739355147,0.737245619,0.737735152,0.738606989,0.738437891,0.742258251,0.742335379,-0.15,3281.642822,0.137825996,123.716011,0.0172,0.0239,1.107235789,1324,436,137,752,0.075094807,52,0.066378968,45.47826087
01-04-2022,Friday,0,0,1,1,0,1,1,0,45554.16406,47062.14844,42886.65234,44357.61719,46490.60547,41064.98438,33889.60547,58926.5625,46281.64453,43960.93359,43924.11719,47178.125,41564.36328,32877.37109,59095.80859,38162644287,31042992291,29183112630,26686491018,30602359905,29910396946,61669163792,4540.319824,4469.97998,4322.560059,4794.22998,4362.410156,4321.069824,3992.780029,101.2300034,114.4700012,107.1200027,76.58000183,74.37999725,72.16999817,59.49000168,748.5,757,741.75,605.5,533.5,657.5,575,1007.25,1105.75,1009.25,789.5,709.25,615,623,1620.75,1722.25,1708,1354.75,1276.25,1380.75,1444,1935,1963.599976,1945.599976,1801.699951,1732.400024,1797,1706.800049,4.724500179,4.768499851,4.563000202,4.406000137,4.231500149,4.320000172,3.984999895,0.738388836,0.736642838,0.736811042,0.740104795,0.736881673,0.741322815,0.743671358,-0.14,3794.056641,0.168803006,146.8122864,0.0172,0.024,1.130224466,944,296,97,551,0.075161963,11,0.063636364,43.04347826
02-04-2022,Saturday,0,0,1,1,0,1,1,0,45851.20052,46559.48698,43245.95052,44213.47656,46716.86068,41227.07943,33546.96094,58871.33333,46395.32161,44090.19922,43433.34115,46887.5651,42306.54036,33184.2513,59083.16536,36275024676,30886799205,27778002618,30115718145,30782133912,29085604973,61348199900,4542.869954,4487.623372,4348.810059,4787.889974,4365.163411,4323.839844,4006.666666,100.4700013,113.5633341,108.5233357,76.60666911,74.51333109,72.53333283,60.16000112,744.6666667,754.1666667,742.8333333,602.25,535.3333333,651.9166667,570.4166667,1001.333333,1100.333333,1047.583333,787.1666667,709.9166667,612.6666667,617.6666667,1608.5,1715.5,1702.083333,1346,1278.166667,1383,1432.666667,1930.399984,1960.333334,1940.566651,1809.499959,1730.100016,1799.199992,1713.833374,4.718833446,4.742999871,4.608666738,4.400500138,4.216500123,4.306333383,4.007999897,0.737971544,0.736666342,0.737202565,0.73996977,0.736048281,0.740717947,0.743477961,-0.133333333,2983.586914,0.147503003,120.9180374,0.0172,0.0241,1.143575907,416,131,41,244,0.070117855,51,0.054104625,40.60869565
03-04-2022,Sunday,0,0,1,1,0,1,1,0,46148.23698,46056.82552,43605.2487,44069.33594,46943.11588,41389.17448,33204.31641,58816.10417,46508.9987,44219.46484,42942.5651,46597.00521,43048.71745,33491.13151,59070.52214,34387405066,30730606120,26372892605,33544945273,30961907918,28260813001,61027236007,4545.420085,4505.266764,4375.060059,4781.549967,4367.916667,4326.609863,4020.553304,99.7099991,112.6566671,109.9266688,76.63333638,74.64666494,72.89666748,60.83000056,740.8333333,751.3333333,743.9166667,599,537.1666667,646.3333333,565.8333333,995.4166667,1094.916667,1085.916667,784.8333333,710.5833333,610.3333333,612.3333333,1596.25,1708.75,1696.166667,1337.25,1280.083333,1385.25,1421.333333,1925.799967,1957.066691,1935.533325,1817.299968,1727.800008,1801.399984,1720.866699,4.713166714,4.717499892,4.654333273,4.39500014,4.201500098,4.292666594,4.030999899,0.737554252,0.736689846,0.737594088,0.739834746,0.735214889,0.74011308,0.743284563,-0.126666667,2617.156006,0.122590996,101.3917999,0.0172,0.0242,1.106684446,1036,309,97,631,0.073034425,47,0.058690137,39.39130435
04-04-2022,Monday,0,1,1,1,0,1,1,0,46445.27344,45554.16406,43964.54688,43925.19531,47169.37109,41551.26953,32861.67188,58760.875,46622.67578,44348.73047,42451.78906,46306.44531,43790.89453,33798.01172,59057.87891,32499785455,30574413034,24967782593,36974172400,31141681925,27436021028,60706272115,4547.970215,4522.910156,4401.310059,4775.209961,4370.669922,4329.379883,4034.439941,98.94999695,111.75,111.3300018,76.66000366,74.77999878,73.26000214,61.5,737,748.5,745,595.75,539,640.75,561.25,989.5,1089.5,1124.25,782.5,711.25,608,607,1584,1702,1690.25,1328.5,1282,1387.5,1410,1921.199951,1953.800049,1930.5,1825.099976,1725.5,1803.599976,1727.900024,4.707499981,4.691999912,4.699999809,4.389500141,4.186500072,4.278999805,4.053999901,0.73713696,0.73671335,0.737985611,0.739699721,0.734381497,0.739508212,0.743091166,-0.12,3521.241211,0.148590997,124.861702,0.0177,0.0254,1.097586393,1120,362,99,659,0.080506444,46,0.025980084,38.17391304
05-04-2022,Tuesday,1,1,0,1,0,1,1,0,46624.50781,46445.27344,46821.85156,42458.14063,47343.54297,43816.74219,34254.01563,59171.93359,45555.99219,47128.00391,39137.60547,46458.11719,48116.94141,33155.84766,58192.35938,29640604055,36362175703,28516271427,33071628362,42850641582,24321499537,66058027988,4572.450195,4541.089844,4342.120117,4778.140137,4317.160156,4372.410156,4075.570068,103.6600037,112.9199982,107.9599991,75.69000244,75.12000275,74.73999786,58.79999924,750.75,749,761.75,599,536.75,629.75,553.75,1020.5,1092.75,1340,774,725,610.75,622,1605,1703,1684,1340.25,1255,1408.75,1412.75,1927.099976,1932.599976,1937,1830.099976,1754.300049,1802.599976,1726.900024,4.808499813,4.650000095,4.768000126,4.440000057,4.150000095,4.347000122,4.150000095,0.73713696,0.736160219,0.73705548,0.741713226,0.736252308,0.740318477,0.745862365,-0.12,2940.644775,0.135809004,106.2748642,0.0179,0.0261,1.062247753,1413,474,146,793,0.084718997,55,0.054750332,35.73913043
06-04-2022,Wednesday,1,0,0,1,0,0,1,0,45544.35547,46624.50781,47100.4375,38429.30469,46458.85156,48208.90625,33125.46875,58186.50781,43206.73828,47465.73047,38062.03906,45897.57422,49112.90234,32702.02539,56048.9375,39393395788,31397059069,28546143503,42494677905,33383173002,19120856669,75645303584,4494.169922,4602.859863,4327.009766,4804.509766,4348.839844,4381.069824,4074.290039,101.2399979,103.4700012,121.3300018,76.01999664,75.90000153,74.18000031,59.25999832,759.75,746.25,782.75,591.75,540,669.5,555.75,1049.5,1047,1311.25,758,752.25,636.5,615,1630,1662.5,1696.5,1346,1242.75,1436,1420.5,1916.699951,1893.5,1989,1800.5,1764.5,1808.099976,1742.699951,4.762499809,4.716499805,4.909999847,4.385000229,4.239999771,4.337999821,4.117499828,0.735651135,0.735050857,0.734349191,0.739043713,0.737517476,0.740028143,0.746881783,-0.13,1801.609497,0.081776999,63.74738312,0.0178,0.0266,1.055938045,1547,486,140,921,0.079631197,15,0.051479076,33.30434783
07-04-2022,Thursday,0,0,0,1,0,0,1,0,43207.5,45544.35547,47456.89844,38059.90234,45899.35938,49174.96094,32723.8457,56099.91406,43503.84766,47062.66406,38737.26953,43569.00391,51514.8125,32822.34766,58323.95313,26101973106,29333883962,25776583476,36851084859,35873904236,21376531210,53053855641,4474.649902,4624.200195,4202.660156,4787.990234,4309.870117,4380.109863,4089.949951,97.16000366,105.2399979,120.6699982,77.18000031,77.58000183,75.16999817,59.52000046,755.75,727,747.5,608.5,540,682,560.75,1040.25,1015,1319.25,771,756.25,645,618,1620,1644,1674.5,1377.75,1234.25,1438,1408.75,1919.5,1918.400024,1999.400024,1813.099976,1764.300049,1813.099976,1736,4.710999966,4.781499863,4.730000019,4.448500156,4.228000164,4.299499989,4.085000038,0.735121191,0.737479448,0.734376132,0.73784405,0.736778498,0.737408757,0.745923519,-0.14,1151.059082,0.069472,52.24381638,0.0181,0.0272,1.043318629,1862,654,173,1035,0.085045794,40,0.139965909,30.86956522
08-04-2022,Friday,1,1,0,1,0,0,1,0,43505.13672,43207.5,47062.14844,38742.81641,43565.51172,51486.66406,32827.875,58326.5625,42287.66406,45538.67578,41982.92578,43160.92969,55361.44922,31780.73047,58245.00391,27215995394,33327427106,32284121034,30208048289,49034730168,21300524237,46655208546,4494.149902,4599.02002,4223.100098,4693.390137,4319.569824,4369.02002,4096.109863,97.16999817,107.4499969,124.6600037,77.23999786,79.04000092,72.95999908,59.75999832,757,739.25,756.25,601.25,537,568.5,579,1020,1030.25,1199.5,761.75,744.75,653.75,628.75,1647.75,1666.75,1727.75,1380,1250,1453.25,1416,1928.800049,1933.5,2053.600098,1787.099976,1759.300049,1831.599976,1750.800049,4.72300005,4.730000019,4.717000008,4.368999958,4.164999962,4.265500069,4.088500023,0.734311461,0.739355147,0.732869148,0.736534297,0.736610234,0.738814354,0.746463597,-0.15,1608.205811,0.067357004,59.84857559,0.0182,0.0274,1.024779201,1676,579,149,948,0.091292062,44,0.107698618,28.43478261
09-04-2022,Saturday,1,0,0,1,0,0,1,0,43070.4375,43306.71224,46559.48698,39819.90104,43428.19792,52770.65104,32499.10026,58943.02344,41365.74349,45786.33203,41134.4375,42626.58724,54842.96094,31661,58794.48698,29460634318,34939166166,31882102260,48204234699,44959106916,22100175131,48379701870,4483.646647,4579.453288,4232.916667,4694.813477,4340.956543,4368.490072,4105.643229,97.57999929,105.3766657,119.9100037,78.03333282,78.36000061,72.46666717,59.6233317,760.3333333,742.3333333,750.3333333,602.5833333,535.5833333,567,578.5833333,1032,1022.583333,1157.583333,757.1666667,745.1666667,659.75,631.8333333,1662.166667,1651.416667,1714.416667,1377.833333,1247.333333,1452,1411.75,1934.733358,1934,2028.433391,1788.666667,1760.333374,1831.099976,1747.466716,4.709499995,4.728166739,4.671333313,4.37166659,4.184999943,4.29399999,4.068166733,0.734038551,0.739033043,0.734127045,0.73596241,0.736425897,0.738639792,0.746213118,-0.146666667,1577.641602,0.063225999,60.90089417,0.0184,0.0277,0.990942776,1174,425,136,613,0.090522187,7,0.029004329,26
10-04-2022,Sunday,1,0,0,1,0,0,1,0,42635.73828,43405.92448,46056.82552,40896.98568,43290.88411,54054.63802,32170.32552,59559.48437,40443.82291,46033.98828,40285.94922,42092.24479,54324.47266,31541.26953,59343.97006,31705273242,36550905227,31480083485,66200421110,40883483665,22899826024,50104195195,4473.143392,4559.886556,4242.733236,4696.236816,4362.343261,4367.960124,4115.176595,97.99000041,103.3033346,115.1600037,78.82666779,77.68000031,71.97333527,59.48666509,763.6666667,745.4166667,744.4166667,603.9166667,534.1666667,565.5,578.1666667,1044,1014.916667,1115.666667,752.5833333,745.5833333,665.75,634.9166667,1676.583333,1636.083333,1701.083333,1375.666667,1244.666667,1450.75,1407.5,1940.666667,1934.5,2003.266683,1790.233358,1761.366699,1830.599976,1744.133382,4.695999941,4.726333459,4.625666619,4.374333223,4.204999924,4.322499911,4.047833443,0.733765642,0.73871094,0.735384941,0.735390524,0.736241559,0.73846523,0.74596264,-0.143333333,1362.126587,0.065962002,55.29846191,0.0185,0.0279,0.998432457,1132,391,126,615,0.080542003,50,0.055946126,25
11-04-2022,Monday,1,0,0,1,0,0,1,0,42201.03906,43505.13672,45554.16406,41974.07031,43153.57031,55338.625,31841.55078,60175.94531,39521.90234,46281.64453,39437.46094,41557.90234,53805.98438,31421.53906,59893.45313,33949912166,38162644287,31078064711,84196607520,36807860413,23699476918,51828688519,4462.640137,4540.319824,4252.549805,4697.660156,4383.72998,4367.430176,4124.709961,98.40000153,101.2300034,110.4100037,79.62000275,77,71.48000336,59.34999847,767,748.5,738.5,605.25,532.75,564,577.75,1056,1007.25,1073.75,748,746,671.75,638,1691,1620.75,1687.75,1373.5,1242,1449.5,1403.25,1946.599976,1935,1978.099976,1791.800049,1762.400024,1830.099976,1740.800049,4.682499886,4.724500179,4.579999924,4.376999855,4.224999905,4.350999832,4.027500153,0.733492732,0.738388836,0.736642838,0.734818637,0.736057222,0.738290668,0.745712161,-0.14,1645.093384,0.126279995,67.59659576,0.0177,0.0272,0.974963009,1633,513,191,930,0.071703372,51,0.057685291,24
12-04-2022,Tuesday,0,0,0,1,0,0,1,0,39533.71484,42201.03906,46445.27344,39439.96875,41910.23047,53802.14453,31800.01172,59890.01953,40127.18359,46622.67578,38794.97266,41821.26172,53967.84766,30817.83203,63503.45703,30991500854,32499785455,26364890465,32104232331,34800873924,20434789545,69983454362,4437.589844,4547.970215,4279.5,4655.339844,4406.509766,4296.399902,4130.100098,95.16999817,98.94999695,105.9899979,78.87999725,78.86000061,71.48999786,59.63999939,765.5,737,758,605.25,533.25,570,569,1077.75,989.5,1035.75,760.75,739.25,702.75,630.25,1658.75,1584,1706.5,1394,1246.5,1475,1385.25,1952.5,1921.199951,1985,1794.900024,1757,1803.300049,1733.800049,4.665999889,4.707499981,4.608500004,4.388999939,4.291999817,4.306000233,4.014500141,0.732547045,0.73713696,0.7362957,0.73731631,0.736539721,0.737088025,0.74606818,-0.14,1280.256592,0.104286,77.2142868,0.0178,0.027,1.013194322,1389,458,151,781,0.073685996,16,0.087728663,22
13-04-2022,Wednesday,0,1,0,1,0,0,1,0,40123.57031,39533.71484,46624.50781,37846.31641,41819.50781,54734.125,30838.28516,63523.75391,41166.73047,45555.99219,39666.75391,42735.85547,57484.78906,29807.34766,63109.69531,27691105228,29640604055,24322159070,26327648900,42637331698,23148267245,77451779687,4394.299805,4572.450195,4202.75,4669.140137,4385.439941,4265.109863,4141.580078,100.9100037,103.6600037,109.4199982,78.41999817,79.58999634,66.59999847,60.43999863,775,750.75,745,599.75,530,558,579.75,1102.5,1020.5,1090,761.75,734,698.75,630.75,1672.25,1605,1708,1378,1240.5,1434.25,1391.5,1969.5,1927.099976,1976.5,1803.900024,1756.599976,1812.900024,1741.300049,4.706999779,4.808499813,4.600500107,4.393499851,4.348999977,4.210999966,4.046500206,0.73310554,0.73713696,0.733546555,0.737898409,0.737876713,0.733299077,0.746602952,-0.15,3118.344238,0.140080005,110.4824524,0.0184,0.0283,1.089656949,1274,399,136,740,0.075727783,52,0.053002414,24.85714286
14-04-2022,Thursday,1,1,0,1,0,0,1,0,41160.21875,40123.57031,45544.35547,39664.25,42742.17969,57526.83203,29796.28516,63075.19531,39935.51563,43206.73828,39338.78516,43949.10156,56041.05859,32110.69336,63314.01172,24342001973,39393395788,23934000868,33499938689,41083758949,28203024559,60954381579,4449.120117,4494.169922,4188.819824,4728.589844,4368.310059,4331.129883,4139.759766,104.1999969,101.2399979,102.2799988,81.37999725,80.5,66.44999695,62.83000183,783.5,759.75,745.25,601,532.75,572,594.25,1113,1049.5,1106,768,731.75,701,647.25,1678.5,1630,1674,1373.5,1226.5,1449.25,1410,1977.199951,1916.699951,1939.800049,1819,1751.900024,1807,1740.099976,4.717000008,4.762499809,4.492000103,4.419000149,4.363999844,4.264500141,4.175000191,0.734613478,0.735651135,0.732225239,0.740526855,0.737800419,0.731903672,0.748469353,-0.14,3019.909424,0.143920004,107.4110413,0.0184,0.0284,1.082098842,398,140,38,220,0.079548069,59,0.013079381,30.57142857
15-04-2022,Friday,0,0,0,1,0,0,1,0,40800.46485,40382.73242,44960.1416,39582.08008,43043.32032,57154.68848,30381.93213,63121.02246,40158.19043,43281.01563,39790.07129,43609.71875,56381.06836,32161.29639,62878.70606,26682796998,36070540118,27854729699,37047737787,41233882408,26041076049,66789038051,4433.247559,4489.289917,4213.649902,4729.832398,4365.734986,4338.664917,4148.354859,104.9074974,100.2199993,100.5174999,81.73999786,80.52000046,67.39249802,62.9525013,785.375,758.75,748.125,600.5,530.3125,571.875,593.3125,1109.5625,1047.1875,1118.8125,765.25,732.8125,702.8125,648.5625,1681.0625,1627.5,1670.75,1372.125,1219.5,1446.875,1412.25,1976.249969,1917.399963,1935.450043,1819.200012,1754.12503,1803.649994,1747.674988,4.725250006,4.749624848,4.492125034,4.455250144,4.386499882,4.278375149,4.190000177,0.735053003,0.735518649,0.732319117,0.741064444,0.737563938,0.732226983,0.748728812,-0.1225,3040.916504,0.146026,111.1093445,0.0184,0.0284,1.08190771,963,332,100,531,0.078797614,42,0.026283026,36.28571429
16-04-2022,Saturday,1,0,0,1,0,0,1,0,40440.71094,40641.89453,44375.92774,39499.91016,43344.46094,56782.54492,30967.5791,63166.84961,40380.86524,43355.29297,40241.35742,43270.33594,56721.07813,32211.89942,62443.40039,29023592023,32747684447,31775458530,40595536886,41384005866,23879127539,72623694524,4417.375,4484.409912,4238.479981,4731.074952,4363.159913,4346.199952,4156.949952,105.6149979,99.20000078,98.75500108,82.09999847,80.54000092,68.33499908,63.07500076,787.25,757.75,751,600,527.875,571.75,592.375,1106.125,1044.875,1131.625,762.5,733.875,704.625,649.875,1683.625,1625,1667.5,1370.75,1212.5,1444.5,1414.5,1975.299988,1918.099976,1931.100037,1819.400025,1756.350037,1800.299988,1755.25,4.733500004,4.736749888,4.492249965,4.49150014,4.40899992,4.292250157,4.205000162,0.735492527,0.735386163,0.732412994,0.741602034,0.737327457,0.732550293,0.748988271,-0.105,3062.310303,0.143711999,114.4307098,0.0184,0.0285,1.081716577,832,257,98,478,0.064124891,14,0.1372114,39.14285714
